Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter)
2/13/16,9,0.00,10.00,-12.32,-19.86,53.00,9.36,29.81,30.62,3774.00,
2/13/16,10,0.00,10.00,-10.96,-19.20,50.24,10.04,29.81,30.62,4549.75,
2/13/16,11,0.00,10.00,-9.75,-18.72,48.24,9.28,29.80,30.61,4707.00,
2/13/16,12,0.00,10.00,-8.82,-17.76,48.04,7.76,29.79,30.59,4664.50,
2/13/16,13,0.00,10.00,-7.85,-17.36,44.84,7.68,29.77,30.57,4592.75,
2/13/16,14,0.00,10.00,-7.32,-17.08,43.56,8.28,29.74,30.54,3525.75,
2/13/16,15,0.00,10.00,-6.95,-17.08,42.84,8.96,29.74,30.54,1998.50,
2/13/16,16,0.00,10.00,-7.24,-17.58,41.08,5.16,29.73,30.53,401.00,
2/13/16,17,0.00,10.00,-7.69,-17.95,42.36,3.08,29.71,30.51,19.78,
2/13/16,18,0.00,10.00,-7.88,-17.24,45.24,0.96,29.71,30.51,0.00,
2/13/16,19,0.00,10.00,-8.06,-16.06,50.36,0.96,29.70,30.50,0.00,
2/13/16,20,0.00,10.00,-8.09,-15.23,53.76,2.80,29.69,30.49,0.00,
2/13/16,21,0.00,10.00,-8.07,-15.06,54.08,5.48,29.67,30.47,0.00,
2/13/16,22,0.14,10.00,-8.09,-15.64,51.32,5.76,29.65,30.45,0.00,
2/13/16,23,0.89,10.00,-8.03,-14.96,55.04,7.04,29.64,30.44,0.00,
2/13/16,24,0.97,10.00,-7.85,-15.30,54.00,8.11,29.63,30.43,0.00,
2/14/16,1,1.00,10.00,-7.91,-15.02,54.08,8.00,29.63,30.43,0.00,
2/14/16,2,1.00,10.00,-7.96,-15.38,52.60,9.00,29.61,30.41,0.00,
2/14/16,3,1.00,10.00,-8.00,-15.07,54.32,8.40,29.61,30.41,0.00,
2/14/16,4,1.00,9.16,-8.56,-14.47,57.39,10.48,29.58,30.39,0.00,
2/14/16,5,1.00,8.28,-8.74,-13.87,61.45,13.70,29.57,30.37,0.00,
2/14/16,6,1.00,4.56,-8.94,-11.44,77.92,15.72,29.54,30.34,0.42,
2/14/16,7,1.00,5.84,-8.76,-11.16,78.44,17.16,29.50,30.30,110.28,
2/14/16,8,1.00,9.04,-8.43,-11.16,77.16,19.44,29.46,30.26,316.25,
2/14/16,9,1.00,10.00,-8.11,-11.16,75.24,18.44,29.46,30.26,358.50,
2/14/16,10,1.00,1.95,-7.71,-10.31,78.71,17.49,29.43,30.23,422.75,
2/14/16,11,1.00,1.12,-7.58,-9.21,85.38,16.96,29.40,30.20,749.00,
2/14/16,12,1.00,0.78,-7.39,-8.78,86.43,15.46,29.37,30.16,815.25,
2/14/16,13,1.00,0.72,-6.91,-8.45,86.76,14.65,29.32,30.12,1432.75,
2/14/16,14,1.00,1.90,-6.62,-8.29,84.00,15.69,29.30,30.09,1043.00,
2/14/16,15,1.00,6.00,-6.62,-8.43,84.00,16.74,29.27,30.06,562.25,
2/14/16,16,1.00,10.00,-6.58,-8.22,81.00,14.88,29.26,30.05,102.83,
2/14/16,17,1.00,4.38,-6.60,-8.24,84.19,14.00,29.26,30.05,6.85,
2/14/16,18,1.00,7.44,-6.54,-8.04,87.84,13.20,29.25,30.04,0.00,
2/14/16,19,1.00,10.00,-6.41,-8.10,82.40,14.40,29.24,30.03,0.00,
2/14/16,20,1.00,9.96,-6.38,-7.96,85.23,14.11,29.23,30.02,0.00,
2/14/16,21,1.00,6.92,-6.37,-7.44,88.00,11.48,29.23,30.02,0.00,
2/14/16,22,1.00,6.36,-6.22,-6.87,90.72,10.76,29.22,30.01,0.00,
2/14/16,23,1.00,3.69,-5.98,-6.39,94.46,10.73,29.21,30.00,0.00,
2/14/16,24,1.00,4.78,-5.73,-6.22,95.56,10.11,29.20,29.99,0.00,
2/15/16,1,1.00,4.04,-5.54,-5.80,95.84,10.32,29.17,29.96,0.00,
2/15/16,2,1.00,3.40,-5.33,-5.62,94.72,10.00,29.15,29.94,0.00,
2/15/16,3,1.00,4.04,-5.07,-5.40,92.16,8.32,29.13,29.92,0.00,
2/15/16,4,1.00,5.00,-4.73,-5.14,95.84,5.84,29.13,29.92,0.00,
2/15/16,5,1.00,5.00,-4.43,-4.80,93.28,6.76,29.13,29.92,0.00,
2/15/16,6,1.00,5.00,-4.10,-4.52,94.72,6.76,29.13,29.92,0.95,
2/15/16,7,1.00,3.08,-3.83,-4.14,94.56,6.72,29.14,29.93,88.08,
2/15/16,8,1.00,2.83,-3.33,-3.72,95.70,7.11,29.14,29.93,395.75,
2/15/16,9,1.00,2.98,-2.65,-2.80,94.56,7.16,29.13,29.92,1000.50,
2/15/16,10,1.00,2.37,-2.02,-2.15,94.52,7.96,29.13,29.92,1279.25,
2/15/16,11,1.00,2.42,-1.53,-1.52,92.16,7.72,29.11,29.90,1204.00,
2/15/16,12,1.00,2.23,-1.35,-1.45,93.38,7.62,29.08,29.87,1200.75,
2/15/16,13,1.00,2.12,-1.13,-1.18,95.84,6.00,29.07,29.86,1038.25,
2/15/16,14,1.00,2.77,-0.85,-1.11,92.00,6.27,29.06,29.86,653.50,
2/15/16,15,1.00,2.96,-0.89,-0.91,95.56,6.15,29.06,29.86,537.00,
2/15/16,16,1.00,3.75,-0.88,-0.94,94.62,4.46,29.06,29.85,275.25,
2/15/16,17,1.00,2.13,-0.82,-0.63,95.84,4.72,29.06,29.85,18.68,
2/15/16,18,1.00,2.94,-0.76,-0.66,95.84,6.96,29.05,29.84,0.00,
2/15/16,19,1.00,3.23,-0.93,-0.76,95.85,5.92,29.04,29.83,0.00,
2/15/16,20,1.00,3.60,-0.93,-0.60,95.84,3.72,29.04,29.83,0.00,
2/15/16,21,1.00,4.85,-0.87,-1.01,94.37,3.37,29.05,29.84,0.00,
2/15/16,22,1.00,5.00,-1.33,-1.14,92.00,2.76,29.03,29.82,0.00,
2/15/16,23,0.52,7.38,-2.29,-3.38,88.32,6.40,29.01,29.81,0.00,
2/15/16,24,0.11,9.45,-2.47,-4.94,88.88,5.34,29.01,29.80,0.00,
2/16/16,1,0.04,8.88,-4.25,-5.99,89.48,0.28,29.02,29.81,0.00,
2/16/16,2,0.03,5.84,-5.81,-6.96,91.47,0.46,29.02,29.81,0.00,
2/16/16,3,0.40,7.11,-7.13,-7.94,94.31,1.96,29.01,29.80,0.00,
2/16/16,4,1.00,8.11,-5.34,-6.69,91.70,2.88,29.02,29.81,0.00,
2/16/16,5,0.97,10.00,-5.60,-5.87,89.08,3.22,29.02,29.82,0.00,
2/16/16,6,0.94,10.00,-5.35,-5.12,90.62,2.69,29.03,29.82,14.64,
2/16/16,7,0.91,7.21,-4.51,-5.12,87.68,3.28,29.03,29.82,220.33,
2/16/16,8,0.66,7.04,-3.94,-4.79,90.44,3.44,29.03,29.82,980.75,
2/16/16,9,0.35,7.11,-2.87,-4.50,86.63,5.22,29.03,29.82,3130.50,
2/16/16,10,0.52,7.08,-1.37,-3.54,84.04,5.72,29.05,29.84,3950.75,
2/16/16,11,0.24,7.08,0.02,-2.79,81.16,7.08,29.05,29.84,4465.75,
2/16/16,12,0.56,8.08,1.29,-2.10,81.04,9.24,29.04,29.83,4632.50,
2/16/16,13,0.96,8.04,1.72,-1.45,83.80,7.72,29.04,29.83,4101.00,
2/16/16,14,0.93,7.22,2.39,-1.11,81.12,8.56,29.04,29.83,3569.25,
2/16/16,15,0.96,7.08,2.35,-1.02,81.64,7.32,29.05,29.84,2020.50,
2/16/16,16,1.00,8.08,2.03,-1.10,81.53,4.68,29.07,29.86,412.50,
2/16/16,17,1.00,6.48,1.33,-1.00,83.68,0.20,29.09,29.88,27.43,
2/16/16,18,1.00,7.18,0.52,-0.72,88.23,2.48,29.12,29.91,0.00,
2/16/16,19,1.00,7.15,0.59,-0.55,88.47,4.00,29.14,29.94,0.00,
2/16/16,20,1.00,3.48,0.62,-0.17,90.76,5.96,29.17,29.96,0.00,
2/16/16,21,1.00,4.35,0.67,-0.03,91.89,7.73,29.18,29.98,0.00,
2/16/16,22,1.00,5.04,0.67,-0.42,89.62,8.62,29.19,29.98,0.00,
2/16/16,23,1.00,5.00,0.48,-0.63,91.62,8.15,29.21,30.00,0.00,
2/16/16,24,1.00,5.00,0.49,-0.57,91.67,7.33,29.23,30.02,0.00,
2/17/16,1,1.00,5.64,0.36,-1.06,88.84,9.68,29.26,30.05,0.00,
2/17/16,2,1.00,7.00,0.16,-1.75,85.00,9.56,29.28,30.07,0.00,
2/17/16,3,0.44,7.00,-0.12,-2.38,83.96,7.19,29.29,30.08,0.00,
2/17/16,4,0.05,7.04,-1.36,-3.08,88.58,6.11,29.30,30.10,0.00,
2/17/16,5,0.00,5.72,-2.20,-3.59,91.84,5.08,29.33,30.12,0.00,
2/17/16,6,0.00,6.36,-2.16,-3.65,89.92,6.68,29.35,30.15,12.94,
2/17/16,7,0.24,5.08,-2.00,-3.74,87.56,4.72,29.38,30.18,596.50,
2/17/16,8,0.97,7.08,0.27,-2.65,80.73,5.69,29.41,30.21,984.00,
2/17/16,9,1.00,8.04,0.80,-2.53,77.80,8.56,29.44,30.24,647.00,
2/17/16,10,1.00,9.96,1.21,-3.17,72.04,6.68,29.45,30.25,1374.25,
2/17/16,11,1.00,10.00,1.56,-2.68,73.72,6.52,29.46,30.26,1453.75,
2/17/16,12,1.00,10.00,1.69,-2.33,75.64,6.92,29.46,30.26,1040.00,
2/17/16,13,1.00,10.00,1.68,-2.24,76.49,6.68,29.46,30.26,675.50,
2/17/16,14,1.00,9.96,1.56,-2.45,77.68,6.64,29.47,30.27,376.00,
2/17/16,15,1.00,9.92,1.40,-2.43,78.43,5.77,29.49,30.29,275.00,
2/17/16,16,1.00,9.82,0.94,-2.56,77.40,6.25,29.49,30.29,226.00,
2/17/16,17,1.00,9.92,0.43,-2.45,77.92,2.80,29.50,30.30,22.29,
2/17/16,18,1.00,9.89,0.03,-2.35,81.08,0.38,29.52,30.32,0.00,
2/17/16,19,1.00,8.96,-0.20,-1.67,84.88,3.16,29.52,30.32,0.00,
2/17/16,20,1.00,8.92,-0.25,-1.96,84.04,3.76,29.53,30.33,0.00,
2/17/16,21,1.00,7.00,-0.28,-1.65,88.84,3.76,29.54,30.34,0.00,
2/17/16,22,1.00,7.00,-0.32,-1.78,87.56,2.80,29.54,30.34,0.00,
2/17/16,23,1.00,7.00,-0.38,-2.16,85.16,3.76,29.55,30.35,0.00,
2/17/16,24,1.00,7.00,-0.46,-2.09,85.44,5.22,29.54,30.34,0.00,
2/18/16,1,0.99,6.96,-0.94,-1.59,89.00,3.12,29.56,30.36,0.00,
2/18/16,2,1.00,6.96,-1.14,-1.58,89.12,5.40,29.55,30.35,0.00,
2/18/16,3,0.83,6.96,-0.59,-1.76,89.12,6.36,29.55,30.35,0.00,
2/18/16,4,0.74,5.04,-0.44,-1.68,89.80,6.72,29.55,30.35,0.00,
2/18/16,5,1.00,7.00,-0.41,-1.52,87.56,8.40,29.56,30.36,0.00,
2/18/16,6,0.73,6.96,-0.50,-1.55,87.56,10.32,29.56,30.36,7.70,
2/18/16,7,0.14,4.32,-0.52,-1.52,89.96,9.40,29.57,30.37,391.50,
2/18/16,8,0.01,4.64,0.53,-1.18,86.28,11.40,29.58,30.38,1075.00,
2/18/16,9,0.88,5.00,1.85,-0.72,82.96,14.68,29.58,30.38,2000.00,
2/18/16,10,0.71,6.32,3.19,-0.15,80.80,15.96,29.57,30.37,2403.00,
2/18/16,11,0.00,7.00,4.78,0.54,75.88,20.24,29.54,30.34,3770.75,
2/18/16,12,0.14,7.04,5.90,1.61,74.20,23.96,29.50,30.30,3012.25,
2/18/16,13,0.63,8.00,6.79,2.22,69.92,21.72,29.46,30.26,2474.00,
2/18/16,14,0.82,9.00,7.19,2.06,68.20,22.00,29.40,30.20,2528.00,
2/18/16,15,0.39,9.96,7.19,1.80,67.24,20.24,29.37,30.17,1408.50,
2/18/16,16,0.29,9.96,6.57,1.73,68.96,21.68,29.32,30.11,294.50,
2/18/16,17,0.65,9.92,5.84,1.58,72.28,16.84,29.29,30.08,44.48,
2/18/16,18,0.00,10.00,5.34,1.08,72.36,16.72,29.26,30.05,0.00,
2/18/16,19,0.00,10.00,5.52,0.98,71.52,20.76,29.23,30.02,0.00,
2/18/16,20,0.00,10.00,5.11,1.02,72.28,20.04,29.22,30.01,0.00,
2/18/16,21,0.00,10.00,4.97,1.18,75.80,16.96,29.21,30.01,0.00,
2/18/16,22,0.00,10.00,5.32,1.48,75.88,14.80,29.19,29.98,0.00,
2/18/16,23,0.00,10.00,5.39,1.84,73.88,16.80,29.17,29.96,0.00,
2/18/16,24,0.00,10.00,5.57,1.90,75.45,17.33,29.15,29.94,0.00,
2/19/16,1,0.00,10.00,6.00,1.96,74.28,16.56,29.10,29.89,0.00,
2/19/16,2,0.00,10.00,5.97,2.00,75.56,15.08,29.07,29.86,0.00,
2/19/16,3,0.00,10.00,6.49,2.44,76.44,15.40,29.04,29.83,0.00,
2/19/16,4,0.00,10.00,6.84,2.84,74.84,13.64,29.01,29.80,0.00,
2/19/16,5,0.00,10.00,6.99,3.03,75.80,15.88,28.98,29.77,0.00,
2/19/16,6,0.00,10.00,7.02,3.31,78.68,17.24,28.96,29.75,11.21,
2/19/16,7,0.00,10.00,8.63,4.23,71.32,21.92,28.95,29.74,500.75,
2/19/16,8,0.00,10.00,10.72,5.18,66.00,23.40,28.95,29.73,1144.25,
2/19/16,9,0.00,10.00,12.13,6.47,65.92,23.04,28.95,29.73,1413.50,
2/19/16,10,0.00,10.00,13.23,7.38,66.88,23.56,28.94,29.73,1697.50,
2/19/16,11,0.00,10.00,15.27,8.80,65.60,26.24,28.93,29.72,3390.75,
2/19/16,12,0.38,10.00,16.59,10.37,66.52,28.64,28.92,29.71,2660.50,
2/19/16,13,0.49,10.00,17.31,8.18,53.40,24.72,28.95,29.74,3365.00,
2/19/16,14,0.00,10.00,17.42,5.62,45.20,27.92,28.96,29.75,3598.25,
2/19/16,15,0.00,10.00,16.84,5.48,45.76,26.12,28.98,29.77,2113.00,
2/19/16,16,0.00,10.00,15.87,5.21,48.12,19.88,29.01,29.80,862.50,
2/19/16,17,0.00,10.00,13.61,4.22,51.96,15.92,29.05,29.84,53.88,
2/19/16,18,0.00,10.00,10.79,3.63,54.52,14.96,29.09,29.88,0.00,
2/19/16,19,0.00,10.00,7.81,2.90,59.36,13.00,29.13,29.92,0.00,
2/19/16,20,0.00,10.00,6.58,2.20,61.83,10.96,29.15,29.94,0.00,
2/19/16,21,0.00,10.00,4.70,1.94,76.32,9.16,29.17,29.96,0.00,
2/19/16,22,0.00,10.00,5.18,1.92,75.80,9.20,29.17,29.96,0.00,
2/19/16,23,0.00,10.00,4.43,1.58,77.80,9.80,29.18,29.97,0.00,
2/19/16,24,0.00,10.00,4.39,0.89,75.34,9.00,29.19,29.98,0.00,
2/20/16,1,0.00,10.00,3.66,0.01,71.28,7.48,29.17,29.96,0.00,
2/20/16,2,0.00,10.00,3.62,-0.04,67.36,7.88,29.15,29.94,0.00,
2/20/16,3,0.00,10.00,3.57,0.14,65.87,9.40,29.14,29.93,0.00,
2/20/16,4,0.00,10.00,3.88,0.02,62.55,10.36,29.13,29.92,0.00,
2/20/16,5,0.00,10.00,3.70,-0.04,68.00,10.12,29.13,29.92,0.00,
2/20/16,6,0.00,10.00,4.16,0.26,67.91,14.16,29.14,29.93,15.74,
2/20/16,7,0.00,10.00,4.84,1.30,69.40,14.20,29.15,29.94,707.00,
2/20/16,8,0.00,10.00,7.42,2.17,63.76,15.72,29.16,29.95,2252.00,
2/20/16,9,0.00,10.00,11.40,3.17,55.16,13.04,29.17,29.96,3437.50,
2/20/16,10,0.00,10.00,15.36,2.53,42.88,13.40,29.16,29.95,4200.25,
2/20/16,11,0.00,10.00,16.66,3.55,41.36,11.16,29.16,29.95,4555.50,
2/20/16,12,0.00,10.00,18.17,4.87,41.36,10.20,29.15,29.94,4551.00,
2/20/16,13,0.00,10.00,19.32,5.09,39.32,14.04,29.12,29.91,4188.75,
2/20/16,14,0.00,10.00,20.16,4.63,36.44,9.80,29.12,29.91,3505.75,
2/20/16,15,0.00,10.00,20.42,4.36,34.72,8.76,29.12,29.91,2432.25,
2/20/16,16,0.00,10.00,19.26,5.58,41.13,7.44,29.13,29.92,909.50,
2/20/16,17,0.00,10.00,15.77,6.44,51.00,4.36,29.15,29.94,70.00,
2/20/16,18,0.00,10.00,12.99,5.68,60.17,5.04,29.16,29.95,0.00,
2/20/16,19,0.00,10.00,10.01,4.29,58.12,6.08,29.17,29.96,0.00,
2/20/16,20,0.00,10.00,9.95,3.46,53.32,8.52,29.17,29.96,0.00,
2/20/16,21,0.01,10.00,7.59,3.35,58.96,9.24,29.17,29.96,0.00,
2/20/16,22,0.00,10.00,7.51,3.64,68.56,12.60,29.17,29.96,0.00,
2/20/16,23,0.28,10.00,7.02,3.04,72.72,14.44,29.17,29.96,0.00,
2/20/16,24,0.75,10.00,6.59,2.56,73.34,20.56,29.16,29.95,0.00,
2/21/16,1,1.00,10.00,5.40,2.23,78.80,13.20,29.17,29.96,0.00,
2/21/16,2,0.64,10.00,4.06,1.80,79.72,7.60,29.19,29.98,0.00,
2/21/16,3,0.15,10.00,2.31,1.10,84.32,7.76,29.19,29.98,0.00,
2/21/16,4,0.00,10.00,1.40,0.60,87.64,7.36,29.19,29.99,0.00,
2/21/16,5,0.00,10.00,0.81,0.44,86.80,8.40,29.22,30.01,0.00,
2/21/16,6,0.00,10.00,0.97,0.32,87.76,9.08,29.24,30.03,20.58,
2/21/16,7,0.00,10.00,1.39,0.46,87.76,8.68,29.25,30.05,718.75,
2/21/16,8,0.00,10.00,3.75,1.62,84.12,9.80,29.25,30.04,2279.50,
2/21/16,9,0.00,10.00,5.67,2.14,79.53,10.00,29.26,30.06,3465.00,
2/21/16,10,0.00,10.00,7.52,2.83,74.53,10.44,29.28,30.07,4274.75,
2/21/16,11,0.42,10.00,8.93,3.08,67.00,11.72,29.28,30.07,4612.75,
2/21/16,12,0.42,10.00,9.88,3.29,65.64,7.76,29.28,30.07,4376.00,
2/21/16,13,0.80,10.00,9.69,3.76,68.13,12.92,29.27,30.06,3272.75,
2/21/16,14,0.90,10.00,9.03,3.36,70.35,14.84,29.28,30.07,2739.75,
2/21/16,15,0.99,10.00,7.78,2.77,71.84,12.48,29.30,30.09,1271.75,
2/21/16,16,0.99,10.00,7.34,2.67,70.88,14.12,29.30,30.09,538.75,
2/21/16,17,1.00,10.00,6.53,2.47,71.00,11.84,29.31,30.11,22.70,
2/21/16,18,1.00,10.00,5.71,2.55,78.24,10.96,29.34,30.14,0.00,
2/21/16,19,1.00,10.00,5.23,1.64,78.76,9.72,29.36,30.16,0.00,
2/21/16,20,1.00,10.00,4.20,0.84,79.84,10.36,29.38,30.17,0.00,
2/21/16,21,1.00,10.00,3.27,0.16,80.80,9.36,29.38,30.18,0.00,
2/21/16,22,1.00,10.00,2.33,-0.12,83.80,9.40,29.39,30.18,0.00,
2/21/16,23,1.00,10.00,1.66,-0.27,87.44,8.64,29.39,30.18,0.00,
2/21/16,24,1.00,10.00,1.66,-0.39,82.00,10.00,29.39,30.19,0.00,
2/22/16,1,1.00,10.00,1.32,-0.77,83.80,10.00,29.39,30.19,0.00,
2/22/16,2,1.00,10.00,0.98,-1.60,82.00,11.24,29.39,30.18,0.00,
2/22/16,3,1.00,10.00,0.85,-1.82,81.04,8.52,29.39,30.18,0.00,
2/22/16,4,1.00,10.00,0.57,-1.84,81.88,6.80,29.38,30.17,0.00,
2/22/16,5,0.42,10.00,-0.41,-2.20,82.81,5.73,29.38,30.18,0.00,
2/22/16,6,0.03,10.00,-1.41,-2.48,87.35,5.04,29.39,30.18,26.95,
2/22/16,7,0.03,10.00,-1.01,-2.24,86.54,3.77,29.39,30.18,804.00,
2/22/16,8,0.00,10.00,1.30,-1.34,80.92,7.40,29.37,30.17,2398.25,
2/22/16,9,0.04,10.00,2.99,-1.34,71.04,10.57,29.37,30.17,2637.00,
2/22/16,10,0.41,10.00,4.11,-1.27,65.72,10.68,29.37,30.17,3160.50,
2/22/16,11,0.33,10.00,5.20,-0.47,64.74,9.22,29.36,30.16,3718.75,
2/22/16,12,0.76,10.00,6.02,-0.14,63.52,3.80,29.36,30.16,2792.00,
2/22/16,13,0.81,10.00,6.85,-0.08,60.67,5.70,29.33,30.13,4249.50,
2/22/16,14,0.30,10.00,7.75,0.12,56.69,7.77,29.30,30.10,3634.75,
2/22/16,15,0.00,10.00,8.11,-0.06,55.92,4.28,29.29,30.08,2439.25,
2/22/16,16,0.00,10.00,7.97,0.01,55.92,7.64,29.28,30.07,993.00,
2/22/16,17,0.00,10.00,6.53,0.33,62.80,7.00,29.28,30.07,80.16,
2/22/16,18,0.00,10.00,4.22,0.34,71.40,6.68,29.29,30.08,0.00,
2/22/16,19,0.00,10.00,2.71,0.12,75.76,7.40,29.30,30.09,0.00,
2/22/16,20,0.00,10.00,1.95,-0.14,83.68,7.04,29.30,30.09,0.00,
2/22/16,21,0.00,10.00,1.80,-0.43,82.84,7.12,29.30,30.09,0.00,
2/22/16,22,0.00,10.00,1.27,-0.64,84.88,7.72,29.30,30.09,0.00,
2/22/16,23,0.00,10.00,0.97,-0.84,84.88,7.76,29.30,30.09,0.00,
2/22/16,24,0.00,10.00,1.72,-0.95,82.00,9.11,29.29,30.08,0.00,
2/23/16,1,0.00,10.00,0.95,-1.24,87.44,7.76,29.28,30.07,0.00,
2/23/16,2,0.00,10.00,0.36,-1.55,86.16,7.76,29.27,30.06,0.00,
2/23/16,3,0.00,10.00,-0.18,-1.94,86.28,7.76,29.26,30.05,0.00,
2/23/16,4,0.00,10.00,-0.84,-2.21,86.28,8.04,29.26,30.06,0.00,
2/23/16,5,0.00,10.00,-0.94,-2.56,87.32,9.80,29.26,30.05,0.00,
2/23/16,6,0.00,10.00,-1.23,-2.91,86.00,9.40,29.27,30.06,55.80,
2/23/16,7,0.00,10.00,-0.72,-2.97,85.20,10.04,29.29,30.08,712.50,
2/23/16,8,0.00,10.00,0.56,-2.78,79.80,12.04,29.30,30.09,1986.00,
2/23/16,9,0.00,10.00,2.77,-1.80,73.84,13.72,29.28,30.07,3443.50,
2/23/16,10,0.00,10.00,5.22,-1.20,64.88,15.32,29.27,30.06,3986.25,
2/23/16,11,0.00,10.00,6.94,-0.95,56.64,16.72,29.26,30.05,4261.25,
2/23/16,12,0.00,10.00,8.32,-0.86,51.92,15.44,29.23,30.02,4407.00,
2/23/16,13,0.00,10.00,9.17,-0.44,49.84,15.36,29.19,29.98,3745.75,
2/23/16,14,0.00,10.00,9.41,-0.52,49.28,16.28,29.17,29.96,2509.00,
2/23/16,15,0.00,10.00,8.85,-0.32,51.84,13.36,29.17,29.96,1012.25,
2/23/16,16,0.00,10.00,7.90,-0.29,55.76,16.40,29.15,29.94,299.00,
2/23/16,17,0.01,10.00,6.79,-0.56,57.20,15.84,29.12,29.92,35.09,
2/23/16,18,0.00,10.00,5.96,-0.96,58.64,13.52,29.12,29.92,0.00,
2/23/16,19,0.00,10.00,5.51,-0.70,62.48,14.24,29.13,29.92,0.00,
2/23/16,20,0.31,10.00,4.64,-0.27,70.37,16.40,29.12,29.91,0.00,
2/23/16,21,0.53,10.00,3.53,-0.60,72.49,15.20,29.11,29.90,0.00,
2/23/16,22,0.74,10.00,3.05,-0.84,74.68,16.88,29.07,29.86,0.00,
2/23/16,23,0.00,10.00,3.12,-1.39,71.72,18.28,29.02,29.81,0.00,
2/23/16,24,0.08,10.00,3.20,-1.82,69.45,15.88,28.98,29.78,0.00,
2/24/16,1,1.00,10.00,2.60,-2.05,67.88,17.56,28.94,29.73,0.00,
2/24/16,2,1.00,10.00,2.42,-2.49,68.08,24.00,28.88,29.66,0.00,
2/24/16,3,1.00,10.00,2.28,-2.68,67.84,25.32,28.83,29.62,0.00,
2/24/16,4,1.00,8.85,1.63,-2.07,70.34,26.73,28.79,29.57,0.00,
2/24/16,5,1.00,6.42,1.31,-0.86,81.66,25.15,28.76,29.54,0.00,
2/24/16,6,1.00,5.07,0.65,-0.11,90.34,25.62,28.72,29.51,0.68,
2/24/16,7,1.00,1.89,0.36,-0.18,91.58,26.67,28.70,29.48,34.53,
2/24/16,8,1.00,3.13,0.34,-0.27,91.52,26.03,28.69,29.47,51.00,
2/24/16,9,1.00,0.63,0.23,-0.12,94.37,25.88,28.67,29.46,72.93,
2/24/16,10,1.00,0.65,0.17,-0.04,95.84,28.24,28.67,29.45,116.53,
2/24/16,11,1.00,1.80,0.47,-0.10,92.00,29.69,28.67,29.45,195.75,
2/24/16,12,1.00,1.03,0.50,-0.08,92.00,29.57,28.66,29.44,273.25,
2/24/16,13,1.00,0.50,0.40,0.01,92.00,28.32,28.65,29.44,236.25,
2/24/16,14,1.00,0.82,0.54,-0.11,92.00,28.91,28.66,29.45,220.25,
2/24/16,15,1.00,1.04,0.74,0.09,91.73,27.26,28.68,29.47,208.50,
2/24/16,16,1.00,1.62,0.87,0.25,92.15,26.26,28.72,29.51,65.43,
2/24/16,17,1.00,1.88,0.95,0.25,91.08,26.53,28.77,29.55,7.71,
2/24/16,18,1.00,5.18,1.04,0.22,90.24,25.12,28.82,29.60,0.00,
2/24/16,19,1.00,2.17,0.95,0.42,92.15,25.65,28.84,29.63,0.00,
2/24/16,20,1.00,2.18,0.72,0.09,92.00,23.95,28.87,29.66,0.00,
2/24/16,21,1.00,2.71,0.71,0.06,93.37,21.89,28.90,29.68,0.00,
2/24/16,22,1.00,9.00,1.12,-0.58,85.76,19.04,28.92,29.70,0.00,
2/24/16,23,1.00,10.00,1.21,-0.68,84.88,15.96,28.93,29.72,0.00,
2/24/16,24,1.00,10.00,1.30,-0.63,84.67,16.44,28.95,29.73,0.00,
2/25/16,1,0.39,10.00,0.80,-0.74,87.44,18.96,28.96,29.75,0.00,
2/25/16,2,0.14,10.00,0.57,-0.80,88.84,16.08,28.97,29.76,0.00,
2/25/16,3,0.25,10.00,0.19,-0.92,86.28,14.64,28.99,29.78,0.00,
2/25/16,4,0.99,10.00,0.34,-1.05,87.56,14.32,29.00,29.79,0.00,
2/25/16,5,1.00,10.00,0.73,-0.93,86.28,14.32,29.03,29.82,0.00,
2/25/16,6,1.00,10.00,0.71,-1.22,84.56,12.59,29.05,29.85,5.80,
2/25/16,7,1.00,10.00,0.76,-1.11,84.88,12.68,29.08,29.87,100.90,
2/25/16,8,1.00,10.00,0.92,-1.11,82.00,15.24,29.11,29.90,328.75,
2/25/16,9,1.00,6.16,1.07,-0.76,83.80,15.32,29.14,29.93,612.00,
2/25/16,10,1.00,7.69,1.12,-0.95,83.12,16.69,29.17,29.96,2465.75,
2/25/16,11,1.00,9.04,1.26,-0.27,83.68,17.52,29.20,29.99,3327.25,
2/25/16,12,0.85,10.00,2.00,-1.45,74.04,17.46,29.22,30.01,2579.50,
2/25/16,13,1.00,10.00,1.91,-2.30,70.92,15.57,29.23,30.02,2038.75,
2/25/16,14,1.00,10.00,2.10,-2.21,70.00,14.24,29.25,30.04,1247.25,
2/25/16,15,0.56,10.00,2.78,-2.08,67.96,14.08,29.27,30.06,1499.00,
2/25/16,16,0.89,10.00,2.85,-1.99,69.24,12.40,29.29,30.08,522.25,
2/25/16,17,1.00,10.00,2.35,-1.20,73.84,9.08,29.31,30.10,40.90,
2/25/16,18,1.00,10.00,1.81,-2.30,70.24,12.76,29.34,30.13,0.00,
2/25/16,19,1.00,10.00,1.53,-2.67,71.08,9.48,29.35,30.14,0.00,
2/25/16,20,1.00,10.00,1.42,-2.68,71.32,9.32,29.36,30.16,0.00,
2/25/16,21,1.00,10.00,1.04,-2.58,73.24,8.68,29.38,30.17,0.00,
